order_id,customer_id,seller_id,order_date,order_value,quantity,product_category,discount_pct,payment_method,customer_state,delivery_zone,customer_order_count,customer_previous_rto_count,customer_previous_cancel_count,previous_successful_orders,customer_previous_rto_rate,days_since_last_order,seller_previous_orders,seller_previous_rto_count,seller_previous_rto_rate,orders_last_24h,orders_last_7d,device_order_count_7d,multiple_accounts_device,address_order_count,distance_seller_customer_km,estimated_delivery_days,is_weekend,is_holiday,seller_rating,customer_account_age_days,cod_amount,address_change_count_30d,failed_delivery_attempts_previous,night_order,rto
ORD004287,13674,1126,2024-06-27 14:00:00,1702.27,3,Beauty,6.0,COD,Bihar,Urban,8,0,1,7,0.0,12.7,731,112,0.1532,3,9,2,0,1,163.7,2,0,0,4.2,1205,1702.27,0,0,0,1
ORD004288,11377,1079,2024-06-27 15:00:00,805.93,1,Home,15.1,COD,Delhi,Semi-Urban,8,0,0,8,0.0,62.6,731,12,0.0164,2,6,1,0,3,346.3,4,0,0,4.7,1798,805.93,0,0,0,1
ORD004289,17031,1237,2024-06-27 16:00:00,1007.18,1,Footwear,5.0,Credit Card,Maharashtra,Semi-Urban,6,0,0,6,0.0,28.3,712,89,0.125,2,7,4,0,2,137.4,5,0,0,4.34,949,0.0,0,0,0,0
ORD004290,16701,1371,2024-06-27 17:00:00,319.82,1,Footwear,8.6,COD,Maharashtra,Semi-Urban,10,3,0,7,0.3,1.2,794,12,0.0151,3,10,1,0,3,88.4,5,0,0,3.85,1609,319.82,0,0,0,0
ORD004291,12597,1485,2024-06-27 18:00:00,2712.62,3,Fashion,19.0,COD,Maharashtra,Urban,9,0,3,6,0.0,139.8,794,272,0.3426,1,8,5,0,1,54.6,3,0,0,3.46,433,2712.62,0,0,0,0
ORD004292,10141,1693,2024-06-27 19:00:00,428.81,1,Home,29.2,COD,Delhi,Urban,11,5,1,5,0.4545,125.0,746,55,0.0737,1,3,2,0,3,226.6,2,0,0,4.3,1068,428.81,0,2,0,0
ORD004293,12659,1024,2024-06-27 20:00:00,1373.16,2,Electronics,4.6,Credit Card,Maharashtra,Urban,6,0,2,4,0.0,15.5,773,180,0.2329,3,5,2,0,3,9.0,7,0,0,4.06,1539,0.0,0,0,0,0
ORD004294,14596,1155,2024-06-27 21:00:00,1265.16,2,Fashion,32.7,UPI,Delhi,Urban,10,0,0,10,0.0,55.6,748,53,0.0709,3,7,6,0,3,375.5,3,0,0,4.4,1143,0.0,0,1,0,0
ORD004295,10839,1516,2024-06-27 22:00:00,1127.19,2,Home,6.5,UPI,Delhi,Semi-Urban,7,0,0,7,0.0,13.5,753,14,0.0186,2,10,3,0,2,160.9,4,0,0,4.62,520,0.0,0,0,1,0
ORD004296,16845,1631,2024-06-27 23:00:00,1142.85,1,Footwear,5.5,COD,Bihar,Urban,13,0,2,11,0.0,8.2,788,108,0.1371,2,3,3,0,2,100.3,3,0,0,4.1,1263,1142.85,1,0,1,1
ORD004297,13618,1788,2024-06-28 00:00:00,597.61,1,Footwear,4.8,UPI,West Bengal,Urban,5,0,0,5,0.0,93.7,770,43,0.0558,2,5,3,0,3,174.4,2,0,0,4.52,1012,0.0,0,1,1,0
ORD004298,15778,1529,2024-06-28 01:00:00,900.69,4,Beauty,11.1,Credit Card,West Bengal,Rural,22,5,0,17,0.2273,38.2,755,203,0.2689,0,5,4,0,4,69.3,6,0,0,4.57,1070,0.0,1,0,1,0
ORD004299,15661,1709,2024-06-28 02:00:00,1961.31,2,Electronics,3.9,Credit Card,Bihar,Semi-Urban,11,0,1,10,0.0,16.9,747,175,0.2343,1,3,2,0,3,205.3,3,0,0,3.99,795,0.0,1,0,1,0
ORD004300,16142,1056,2024-06-28 03:00:00,2342.78,2,Fashion,15.1,COD,Bihar,Semi-Urban,9,2,3,4,0.2222,14.6,765,66,0.0863,3,13,2,0,5,105.6,5,0,0,4.05,620,2342.78,0,1,1,0
ORD004301,13917,1604,2024-06-28 04:00:00,851.89,1,Beauty,20.9,Debit Card,Bihar,Semi-Urban,5,0,1,4,0.0,2.2,729,47,0.0645,1,4,1,0,3,560.0,4,0,0,3.83,1746,0.0,0,0,1,1
ORD004302,15626,1018,2024-06-28 05:00:00,429.98,2,Beauty,7.6,COD,Maharashtra,Urban,13,0,1,12,0.0,44.7,780,165,0.2115,2,7,3,0,2,138.8,4,0,0,4.55,1967,429.98,0,1,1,0
ORD004303,10595,1383,2024-06-28 06:00:00,687.32,1,Electronics,2.4,UPI,Karnataka,Semi-Urban,9,1,0,8,0.1111,7.1,754,105,0.1393,0,5,1,0,4,77.7,6,0,0,3.9,855,0.0,0,0,0,0
ORD004304,11904,1192,2024-06-28 07:00:00,3332.97,1,Fashion,14.6,Debit Card,Bihar,Urban,11,2,0,9,0.1818,3.0,812,130,0.1601,0,2,3,0,2,5.5,3,0,0,4.67,1648,0.0,1,1,0,0
ORD004305,10280,1236,2024-06-28 08:00:00,712.31,2,Fashion,4.8,Credit Card,Delhi,Urban,15,1,1,13,0.0667,30.8,763,86,0.1127,2,6,3,0,3,328.0,3,0,0,4.29,1307,0.0,2,1,0,1
ORD004306,10423,1386,2024-06-28 09:00:00,1034.5,1,Footwear,6.9,UPI,West Bengal,Urban,12,0,0,12,0.0,20.6,750,82,0.1093,3,6,2,0,2,244.0,4,0,0,4.78,1533,0.0,1,0,0,0
ORD004307,16999,1425,2024-06-28 10:00:00,2564.57,2,Fashion,26.0,Credit Card,Maharashtra,Urban,7,1,0,6,0.1429,28.3,739,42,0.0568,4,7,2,0,1,311.9,3,0,0,4.1,964,0.0,0,0,0,0
ORD004308,14365,1276,2024-06-28 11:00:00,799.4,1,Beauty,11.9,UPI,Karnataka,Urban,9,0,3,6,0.0,3.7,741,132,0.1781,2,8,2,0,4,43.1,4,0,0,4.28,1781,0.0,0,0,0,0
ORD004309,14249,1226,2024-06-28 12:00:00,992.95,1,Footwear,29.0,COD,West Bengal,Urban,10,1,1,8,0.1,3.3,747,53,0.071,2,6,3,0,2,129.9,2,0,0,3.93,878,992.95,0,0,0,0
ORD004310,16757,1744,2024-06-28 13:00:00,1766.4,1,Fashion,30.3,COD,West Bengal,Rural,4,1,1,2,0.25,4.5,743,20,0.0269,0,4,2,0,1,248.7,1,0,0,3.3,684,1766.4,0,1,0,0
ORD004311,11750,1551,2024-06-28 14:00:00,3062.8,1,Electronics,33.4,COD,West Bengal,Rural,8,0,3,5,0.0,20.8,744,81,0.1089,1,4,1,0,2,151.1,4,0,0,3.37,589,3062.8,2,0,0,0
ORD004312,14757,1322,2024-06-28 15:00:00,744.47,1,Beauty,30.0,UPI,Delhi,Rural,7,1,2,4,0.1429,7.5,700,71,0.1014,2,5,1,0,2,213.2,2,0,0,3.99,341,0.0,0,1,0,0
ORD004313,11967,1152,2024-06-28 16:00:00,2528.19,2,Home,14.2,COD,Delhi,Semi-Urban,9,1,1,7,0.1111,23.2,752,35,0.0465,1,5,3,0,4,146.1,4,0,0,4.15,681,2528.19,0,0,0,0
ORD004314,14088,1638,2024-06-28 17:00:00,926.19,2,Electronics,20.6,Debit Card,Delhi,Rural,11,0,2,9,0.0,17.6,763,72,0.0944,0,4,3,0,3,50.3,3,0,0,3.89,313,0.0,0,2,0,0
ORD004315,14178,1236,2024-06-28 18:00:00,644.48,1,Electronics,17.8,COD,Karnataka,Urban,12,2,4,6,0.1667,12.6,735,58,0.0789,1,4,4,0,2,353.2,2,0,1,4.0,1307,644.48,1,1,0,0
ORD004316,17789,1054,2024-06-28 19:00:00,1273.77,1,Fashion,11.4,UPI,West Bengal,Urban,8,1,0,7,0.125,0.7,782,115,0.1471,1,6,1,0,5,69.9,3,0,0,4.01,1024,0.0,0,0,0,0
ORD004317,17090,1435,2024-06-28 20:00:00,547.55,2,Footwear,21.4,Credit Card,Bihar,Urban,16,3,0,13,0.1875,42.3,708,171,0.2415,3,6,2,1,2,120.5,2,0,0,4.6,712,0.0,1,0,0,0
ORD004318,12946,1683,2024-06-28 21:00:00,1455.65,2,Footwear,35.8,UPI,Karnataka,Semi-Urban,14,1,0,13,0.0714,1.7,759,18,0.0237,5,8,2,0,4,95.4,6,0,0,3.35,1695,0.0,0,0,0,0
ORD004319,11449,1108,2024-06-28 22:00:00,7257.49,2,Beauty,5.6,COD,Delhi,Semi-Urban,11,2,0,9,0.1818,26.4,801,25,0.0312,5,14,4,0,4,346.9,5,0,0,3.38,387,7257.49,0,0,1,1
ORD004320,15394,1183,2024-06-28 23:00:00,2128.9,2,Fashion,16.1,Debit Card,Delhi,Urban,6,0,2,4,0.0,11.2,733,101,0.1378,3,5,2,1,2,13.8,2,0,0,3.91,349,0.0,0,0,1,0
ORD004321,17880,1367,2024-06-29 00:00:00,1029.74,1,Footwear,22.8,COD,Delhi,Urban,9,0,1,8,0.0,32.5,758,76,0.1003,3,7,2,0,3,502.4,2,1,0,4.23,19,1029.74,0,0,1,0
ORD004322,12331,1197,2024-06-29 01:00:00,2061.77,1,Home,7.9,COD,Maharashtra,Urban,5,1,0,4,0.2,8.1,768,50,0.0651,1,10,3,0,4,177.2,1,1,0,4.22,711,2061.77,0,0,1,0
ORD004323,15075,1370,2024-06-29 02:00:00,627.09,1,Fashion,30.6,COD,West Bengal,Urban,13,0,2,11,0.0,11.0,683,131,0.1918,2,6,1,0,1,87.3,1,1,0,3.96,1203,627.09,0,0,1,0
ORD004324,12220,1372,2024-06-29 03:00:00,693.53,1,Fashion,1.2,UPI,Bihar,Semi-Urban,8,1,0,7,0.125,98.7,728,59,0.081,1,5,2,0,5,175.1,4,1,0,4.51,1726,0.0,0,0,1,0
ORD004325,17494,1496,2024-06-29 04:00:00,1047.02,2,Footwear,26.2,Credit Card,West Bengal,Urban,9,2,2,5,0.2222,12.3,743,170,0.2288,4,5,3,0,4,203.5,1,1,0,4.4,1300,0.0,1,0,1,0
ORD004326,13789,1598,2024-06-29 05:00:00,1155.94,1,Electronics,30.6,COD,Karnataka,Rural,8,0,1,7,0.0,23.7,744,52,0.0699,1,9,4,0,4,144.0,1,1,0,3.17,949,1155.94,1,1,1,0
ORD004327,17230,1200,2024-06-29 06:00:00,504.73,3,Fashion,7.1,Wallet,Maharashtra,Rural,9,0,1,8,0.0,74.9,765,66,0.0863,1,3,3,0,5,190.1,3,1,0,4.37,1407,0.0,0,0,0,0
ORD004328,17240,1508,2024-06-29 07:00:00,912.43,2,Electronics,23.6,COD,Karnataka,Urban,13,1,1,11,0.0769,30.9,751,159,0.2117,4,12,7,0,2,732.4,5,1,0,3.82,643,912.43,0,0,0,1
ORD004329,12810,1321,2024-06-29 08:00:00,1005.51,3,Beauty,5.4,COD,Delhi,Rural,4,1,0,3,0.25,12.1,743,74,0.0996,0,5,4,0,7,161.9,4,1,0,3.76,147,1005.51,1,0,0,0
ORD004330,15755,1274,2024-06-29 09:00:00,2766.07,3,Beauty,24.1,COD,Delhi,Rural,12,1,1,10,0.0833,12.3,741,49,0.0661,0,7,4,0,5,86.2,3,1,0,4.39,691,2766.07,1,0,0,0
ORD004331,15494,1210,2024-06-29 10:00:00,504.71,1,Footwear,28.6,Credit Card,Bihar,Semi-Urban,8,2,0,6,0.25,13.9,745,51,0.0685,1,10,4,0,1,57.2,2,1,0,3.72,758,0.0,0,0,0,0
ORD004332,14728,1503,2024-06-29 11:00:00,477.41,2,Beauty,9.7,COD,West Bengal,Semi-Urban,8,1,0,7,0.125,13.5,763,75,0.0983,3,8,4,0,3,77.3,4,1,0,3.83,68,477.41,0,0,0,1
ORD004333,11531,1117,2024-06-29 12:00:00,1218.56,1,Footwear,4.8,COD,Karnataka,Urban,7,3,0,4,0.4286,10.9,732,35,0.0478,1,5,6,0,5,98.7,7,1,0,3.79,1831,1218.56,1,2,0,0
ORD004334,14882,1702,2024-06-29 13:00:00,2187.52,1,Footwear,9.0,COD,Delhi,Rural,5,0,1,4,0.0,20.6,762,130,0.1706,4,10,6,1,2,295.5,5,1,0,4.25,947,2187.52,0,0,0,1
ORD004335,12990,1553,2024-06-29 14:00:00,1526.84,2,Electronics,7.7,COD,Bihar,Urban,8,4,1,3,0.5,40.2,756,67,0.0886,2,5,1,0,4,152.6,5,1,0,3.15,634,1526.84,0,0,0,0
ORD004336,17155,1041,2024-06-29 15:00:00,1315.02,1,Electronics,31.5,COD,Bihar,Rural,9,1,0,8,0.1111,22.1,735,64,0.0871,4,10,3,1,4,110.7,4,1,0,3.49,97,1315.02,0,0,0,0
ORD004337,14493,1314,2024-06-29 16:00:00,922.27,4,Beauty,10.4,COD,Karnataka,Urban,9,4,0,5,0.4444,7.2,750,107,0.1427,2,7,2,0,4,181.3,6,1,0,4.28,1295,922.27,0,0,0,1
ORD004338,11143,1787,2024-06-29 17:00:00,1645.28,2,Electronics,3.2,COD,West Bengal,Semi-Urban,6,1,2,3,0.1667,30.3,759,58,0.0764,3,7,2,0,2,200.7,2,1,0,4.02,1460,1645.28,0,0,0,0
ORD004339,10933,1328,2024-06-29 18:00:00,1801.07,2,Fashion,22.7,UPI,Maharashtra,Urban,8,2,0,6,0.25,18.1,756,37,0.0489,3,6,1,0,3,149.5,3,1,0,3.78,101,0.0,0,0,0,0
ORD004340,11460,1016,2024-06-29 19:00:00,939.75,1,Home,22.6,COD,Bihar,Urban,4,0,0,4,0.0,24.2,767,34,0.0443,1,9,5,0,1,97.1,6,1,0,3.98,1145,939.75,0,0,0,0
ORD004341,15948,1282,2024-06-29 20:00:00,620.69,2,Fashion,32.6,COD,Karnataka,Rural,5,0,0,5,0.0,30.7,742,16,0.0216,3,8,4,0,2,160.3,2,1,0,4.01,541,620.69,0,0,0,0
ORD004342,12723,1257,2024-06-29 21:00:00,623.11,1,Fashion,32.0,COD,Delhi,Semi-Urban,4,0,0,4,0.0,15.5,761,58,0.0762,4,12,2,0,3,107.8,3,1,0,4.61,1242,623.11,0,0,0,0
ORD004343,17079,1574,2024-06-29 22:00:00,1857.97,2,Footwear,15.2,COD,Maharashtra,Semi-Urban,9,1,0,8,0.1111,12.8,707,43,0.0608,1,6,3,0,3,102.7,2,1,0,3.98,1946,1857.97,0,1,1,0
ORD004344,12512,1573,2024-06-29 23:00:00,434.17,1,Home,13.1,COD,Maharashtra,Urban,7,0,0,7,0.0,50.4,795,136,0.1711,0,4,3,0,3,92.5,2,1,0,3.88,1283,434.17,0,0,1,0
ORD004345,10285,1611,2024-06-30 00:00:00,2999.6,2,Footwear,35.3,COD,West Bengal,Rural,12,0,0,12,0.0,49.4,694,80,0.1153,2,8,5,0,3,110.8,3,1,0,3.53,858,2999.6,1,0,1,0
ORD004346,10264,1018,2024-06-30 01:00:00,834.08,1,Electronics,28.1,COD,Karnataka,Semi-Urban,10,0,1,9,0.0,30.9,744,80,0.1075,2,7,2,0,3,243.7,2,1,0,3.79,877,834.08,0,0,1,0
ORD004347,12367,1528,2024-06-30 02:00:00,1320.44,1,Electronics,10.4,COD,West Bengal,Urban,8,0,0,8,0.0,10.1,748,182,0.2433,6,10,3,0,4,15.9,6,1,0,3.95,499,1320.44,0,0,1,0
ORD004348,16816,1422,2024-06-30 03:00:00,1670.75,1,Home,21.9,UPI,Bihar,Semi-Urban,7,1,1,5,0.1429,32.0,737,65,0.0882,0,4,3,0,2,60.0,4,1,0,4.08,811,0.0,0,1,1,0
ORD004349,13447,1465,2024-06-30 04:00:00,727.63,1,Beauty,4.3,COD,Bihar,Urban,5,1,0,4,0.2,14.2,757,148,0.1955,3,5,1,0,2,312.5,6,1,0,3.87,49,727.63,0,0,1,0
ORD004350,16963,1372,2024-06-30 05:00:00,832.19,2,Electronics,7.8,COD,Karnataka,Semi-Urban,8,1,0,7,0.125,29.8,748,129,0.1725,1,2,4,0,3,116.2,2,1,0,3.17,118,832.19,0,0,1,0
ORD004351,16232,1757,2024-06-30 06:00:00,1187.0,1,Fashion,19.6,COD,Delhi,Urban,10,0,0,10,0.0,5.9,712,58,0.0815,2,4,1,0,2,145.1,5,1,0,3.8,877,1187.0,0,0,0,1
ORD004352,15773,1762,2024-06-30 07:00:00,657.05,1,Home,32.5,UPI,Bihar,Semi-Urban,13,2,0,11,0.1538,0.2,746,44,0.059,1,5,2,0,3,182.4,7,1,0,4.27,1458,0.0,0,0,0,0
ORD004353,15322,1080,2024-06-30 08:00:00,577.91,1,Home,23.8,COD,Bihar,Semi-Urban,8,1,1,6,0.125,3.3,717,110,0.1534,3,13,2,0,4,168.6,4,1,0,3.66,760,577.91,0,0,0,0
ORD004354,14916,1550,2024-06-30 09:00:00,609.92,1,Electronics,30.8,COD,Delhi,Semi-Urban,8,0,0,8,0.0,23.0,718,34,0.0474,4,6,3,1,2,112.4,2,1,0,4.37,979,609.92,3,1,0,1
ORD004355,11762,1547,2024-06-30 10:00:00,2265.36,1,Electronics,10.6,Credit Card,Maharashtra,Semi-Urban,6,0,0,6,0.0,14.0,763,43,0.0564,0,6,4,0,3,225.8,3,1,0,4.17,1917,0.0,0,0,0,0
ORD004356,13048,1423,2024-06-30 11:00:00,1392.36,2,Footwear,7.1,COD,Karnataka,Rural,5,0,1,4,0.0,10.9,706,45,0.0637,1,2,5,0,5,65.2,4,1,0,4.3,815,1392.36,1,0,0,0
ORD004357,12381,1428,2024-06-30 12:00:00,681.37,1,Footwear,40.2,UPI,Maharashtra,Urban,11,2,0,9,0.1818,54.0,700,79,0.1129,3,7,4,0,6,147.5,2,1,0,4.37,1242,0.0,0,0,0,1
ORD004358,12269,1387,2024-06-30 13:00:00,1851.32,1,Fashion,19.9,Credit Card,West Bengal,Urban,15,4,0,11,0.2667,4.8,762,39,0.0512,1,5,3,0,2,169.2,7,1,0,3.09,422,0.0,1,0,0,0
ORD004359,10040,1708,2024-06-30 14:00:00,704.4,1,Home,1.3,Wallet,Delhi,Urban,6,2,0,4,0.3333,50.8,698,119,0.1705,1,7,3,0,6,207.6,6,1,0,4.26,531,0.0,0,0,0,1
ORD004360,15827,1669,2024-06-30 15:00:00,340.27,1,Beauty,24.0,UPI,Karnataka,Urban,9,2,0,7,0.2222,17.2,724,31,0.0428,0,3,2,1,3,66.7,5,1,0,4.43,1386,0.0,0,1,0,1
ORD004361,10067,1203,2024-06-30 16:00:00,1665.84,1,Beauty,22.1,COD,Delhi,Urban,9,0,0,9,0.0,92.7,775,75,0.0968,1,7,4,0,5,65.5,3,1,0,3.53,974,1665.84,0,0,0,0
ORD004362,10987,1195,2024-06-30 17:00:00,2944.63,1,Home,24.6,UPI,Delhi,Semi-Urban,8,0,0,8,0.0,9.3,748,31,0.0414,1,9,3,0,5,165.1,5,1,0,4.4,1088,0.0,0,1,0,0
ORD004363,15895,1727,2024-06-30 18:00:00,1532.76,2,Fashion,20.5,COD,Maharashtra,Urban,12,1,4,7,0.0833,42.8,713,137,0.1921,2,10,3,0,4,55.1,4,1,0,3.49,765,1532.76,0,1,0,1
ORD004364,16657,1284,2024-06-30 19:00:00,353.4,1,Footwear,38.9,COD,Maharashtra,Rural,11,2,0,9,0.1818,18.2,768,129,0.168,0,3,6,0,2,611.2,2,1,0,4.01,1608,353.4,0,0,0,0
ORD004365,17804,1195,2024-06-30 20:00:00,1081.24,1,Footwear,34.7,COD,West Bengal,Urban,9,2,0,7,0.2222,6.9,709,58,0.0818,1,5,3,0,3,127.4,3,1,0,4.42,408,1081.24,0,0,0,0
ORD004366,17789,1306,2024-06-30 21:00:00,930.06,1,Footwear,12.2,COD,Karnataka,Urban,4,2,1,1,0.5,48.9,735,43,0.0585,3,7,2,0,2,106.2,6,1,0,4.1,252,930.06,1,0,0,0
ORD004367,15717,1663,2024-06-30 22:00:00,1375.99,2,Beauty,4.9,COD,Delhi,Urban,13,1,0,12,0.0769,20.4,763,113,0.1481,1,6,4,0,2,65.5,4,1,0,3.66,887,1375.99,0,0,1,0
ORD004368,14008,1013,2024-06-30 23:00:00,659.6,4,Beauty,16.5,COD,West Bengal,Urban,11,0,0,11,0.0,40.4,717,43,0.06,1,6,2,0,1,299.1,3,1,0,3.99,780,659.6,1,0,1,0
ORD004369,15751,1145,2024-07-01 00:00:00,897.77,1,Fashion,8.0,UPI,Delhi,Urban,15,3,0,12,0.2,24.5,721,23,0.0319,1,5,4,0,5,174.9,6,0,0,3.88,1435,0.0,1,0,1,0
ORD004370,13198,1056,2024-07-01 01:00:00,467.76,4,Beauty,28.9,Credit Card,West Bengal,Semi-Urban,12,2,1,9,0.1667,1.9,774,111,0.1434,1,4,3,0,5,175.6,3,0,0,3.91,50,0.0,0,0,1,1
ORD004371,15374,1722,2024-07-01 02:00:00,1252.71,1,Electronics,18.0,COD,Delhi,Urban,8,0,2,6,0.0,23.3,738,7,0.0095,1,3,4,1,3,66.9,3,0,0,3.81,1497,1252.71,0,0,1,0
ORD004372,14790,1779,2024-07-01 03:00:00,478.31,1,Beauty,6.0,COD,Maharashtra,Urban,10,1,0,9,0.1,0.4,760,23,0.0303,0,4,5,0,3,157.3,3,0,1,3.9,57,478.31,0,0,1,0
ORD004373,17183,1209,2024-07-01 04:00:00,1425.75,1,Footwear,27.4,Debit Card,Bihar,Urban,10,1,1,8,0.1,33.9,704,195,0.277,1,7,4,0,1,218.0,3,0,0,3.7,598,0.0,0,1,1,0
ORD004374,12524,1528,2024-07-01 05:00:00,699.01,1,Fashion,29.1,COD,West Bengal,Urban,9,1,0,8,0.1111,8.4,734,100,0.1362,2,6,3,0,7,18.0,3,0,0,3.57,202,699.01,0,0,1,1
ORD004375,11085,1797,2024-07-01 06:00:00,166.53,1,Home,12.3,COD,West Bengal,Semi-Urban,5,1,0,4,0.2,15.0,720,175,0.2431,1,5,1,0,1,23.5,3,0,0,3.75,480,166.53,0,0,0,1
ORD004376,17024,1343,2024-07-01 07:00:00,1765.62,1,Home,21.8,COD,Bihar,Urban,12,1,0,11,0.0833,3.5,771,123,0.1595,0,7,4,0,5,101.2,7,0,0,3.35,874,1765.62,0,0,0,1
ORD004377,12479,1714,2024-07-01 08:00:00,1475.02,1,Fashion,16.7,COD,Maharashtra,Urban,8,5,1,2,0.625,3.5,769,164,0.2133,1,5,2,0,4,270.8,6,0,0,3.72,1720,1475.02,0,0,0,1
ORD004378,11693,1610,2024-07-01 09:00:00,2469.49,1,Electronics,9.1,UPI,West Bengal,Urban,5,0,0,5,0.0,29.5,772,196,0.2539,2,5,2,0,3,565.5,2,0,0,3.62,984,0.0,0,0,0,0
ORD004379,12315,1278,2024-07-01 10:00:00,312.91,1,Home,21.1,Debit Card,Maharashtra,Rural,14,0,0,14,0.0,2.2,762,35,0.0459,3,4,4,0,2,103.0,3,0,0,3.82,284,0.0,0,1,0,0
ORD004380,15154,1208,2024-07-01 11:00:00,740.46,1,Footwear,20.8,COD,Delhi,Urban,7,1,0,6,0.1429,16.8,745,65,0.0872,3,11,2,0,2,92.7,4,0,0,4.47,699,740.46,0,0,0,0
ORD004381,10778,1640,2024-07-01 12:00:00,1186.73,3,Home,6.7,Wallet,Delhi,Urban,10,0,0,10,0.0,25.0,724,17,0.0235,3,9,4,0,2,273.7,5,0,0,3.3,595,0.0,0,0,0,0
ORD004382,17743,1334,2024-07-01 13:00:00,1545.38,1,Home,27.4,COD,Bihar,Semi-Urban,13,0,0,13,0.0,12.8,756,46,0.0608,1,6,1,0,3,195.0,4,0,0,4.29,355,1545.38,0,0,0,0
ORD004383,14589,1287,2024-07-01 14:00:00,455.9,2,Footwear,18.8,Credit Card,Karnataka,Semi-Urban,9,1,0,8,0.1111,17.8,748,145,0.1939,4,10,5,0,4,112.7,4,0,0,4.44,1793,0.0,1,1,0,0
ORD004384,11585,1251,2024-07-01 15:00:00,1420.66,2,Beauty,11.8,COD,Maharashtra,Urban,7,0,2,5,0.0,60.9,759,92,0.1212,3,8,2,0,3,135.7,3,0,0,3.55,1589,1420.66,0,0,0,0
ORD004385,11492,1264,2024-07-01 16:00:00,778.16,1,Electronics,12.4,COD,Karnataka,Semi-Urban,8,2,1,5,0.25,33.6,745,126,0.1691,1,6,3,0,1,181.9,1,0,0,3.99,1759,778.16,0,0,0,1
ORD004386,15886,1270,2024-07-01 17:00:00,360.31,1,Footwear,6.4,COD,Karnataka,Semi-Urban,5,1,0,4,0.2,35.7,725,42,0.0579,2,6,5,0,3,142.8,2,0,0,4.1,1601,360.31,1,0,0,0
ORD004387,10660,1699,2024-07-01 18:00:00,698.96,1,Footwear,13.6,Credit Card,Maharashtra,Urban,4,0,0,4,0.0,48.1,828,133,0.1606,1,6,4,0,3,53.1,6,0,0,5.0,184,0.0,0,0,0,0
ORD004388,11348,1418,2024-07-01 19:00:00,1493.12,1,Fashion,2.4,UPI,Karnataka,Rural,5,0,0,5,0.0,12.1,796,79,0.0992,1,9,1,1,7,212.3,7,0,0,4.6,273,0.0,0,1,0,0
ORD004389,15423,1725,2024-07-01 20:00:00,369.45,1,Electronics,14.4,COD,West Bengal,Semi-Urban,7,1,1,5,0.1429,5.9,767,131,0.1708,1,5,3,0,3,33.8,4,0,0,4.26,470,369.45,0,0,0,1
ORD004390,11299,1794,2024-07-01 21:00:00,1607.17,1,Beauty,12.1,COD,Delhi,Urban,10,1,0,9,0.1,2.0,750,155,0.2067,3,11,4,1,1,74.6,5,0,0,3.67,1847,1607.17,0,0,0,0
ORD004391,13940,1210,2024-07-01 22:00:00,1299.88,1,Footwear,24.0,Credit Card,Bihar,Rural,6,0,2,4,0.0,34.5,773,251,0.3247,3,5,2,0,3,326.6,3,0,0,3.66,1972,0.0,2,0,1,0
ORD004392,11986,1364,2024-07-01 23:00:00,941.7,3,Beauty,7.8,Debit Card,Maharashtra,Urban,6,1,1,4,0.1667,7.7,757,80,0.1057,1,10,1,0,3,190.5,3,0,0,3.65,1087,0.0,2,1,1,1
ORD004393,17851,1075,2024-07-02 00:00:00,411.12,1,Footwear,17.1,UPI,Bihar,Semi-Urban,11,0,1,10,0.0,14.7,723,114,0.1577,3,12,1,0,3,275.1,4,0,0,3.75,268,0.0,0,2,1,0
ORD004394,17156,1659,2024-07-02 01:00:00,431.4,2,Footwear,4.4,COD,Delhi,Semi-Urban,13,1,2,10,0.0769,6.8,694,23,0.0331,3,9,3,0,4,65.2,6,0,0,4.31,990,431.4,0,0,1,1
ORD004395,12044,1320,2024-07-02 02:00:00,863.43,1,Fashion,2.3,COD,Bihar,Urban,10,1,0,9,0.1,22.3,803,157,0.1955,0,3,4,0,2,357.5,5,0,0,4.08,662,863.43,0,0,1,0
ORD004396,17368,1724,2024-07-02 03:00:00,558.38,3,Home,16.5,COD,Maharashtra,Urban,6,2,0,4,0.3333,6.0,756,66,0.0873,2,10,4,0,4,367.0,2,0,0,4.11,1268,558.38,0,0,1,1
ORD004397,13516,1432,2024-07-02 04:00:00,897.62,1,Electronics,34.2,COD,Bihar,Urban,8,0,0,8,0.0,25.6,771,104,0.1349,2,3,2,0,5,171.9,3,0,0,3.53,1798,897.62,1,0,1,0
ORD004398,16024,1108,2024-07-02 05:00:00,1888.82,1,Fashion,5.7,COD,Karnataka,Urban,10,1,0,9,0.1,32.1,756,53,0.0701,1,4,3,0,3,201.9,3,0,0,4.3,1979,1888.82,0,0,1,0
ORD004399,15443,1640,2024-07-02 06:00:00,930.93,3,Beauty,27.1,COD,Karnataka,Semi-Urban,13,3,0,10,0.2308,2.7,756,31,0.041,2,5,7,0,4,140.0,4,0,1,4.01,904,930.93,0,0,0,0
ORD004400,11058,1521,2024-07-02 07:00:00,915.74,2,Footwear,24.0,UPI,Delhi,Semi-Urban,9,3,0,6,0.3333,59.5,713,90,0.1262,2,8,1,0,5,106.9,2,0,0,3.72,933,0.0,0,0,0,0
ORD004401,10976,1046,2024-07-02 08:00:00,916.18,1,Footwear,18.0,Debit Card,Karnataka,Urban,9,0,2,7,0.0,49.8,728,50,0.0687,2,5,4,0,2,290.3,3,0,0,3.55,1075,0.0,0,0,0,0
